prompt_name,index,source,ground_truth,prediction,correct,text_preview
binary_classifier_en,209,Finance_FAKE_50,False,True,False,Yes this massive protest against America just happened today! Thousands of Iranians burned the Ameri...
binary_classifier_en,210,Finance_FAKE_50,False,True,False,Rabbis representing four prominent Jewish organizations have decided that they will not hold their a...
binary_classifier_en,211,Finance_FAKE_50,False,False,True,One thing President Trump has been able to do while in office is expose the politicians who are not ...
binary_classifier_en,212,Finance_FAKE_50,False,False,True,Patrick Henningsen 21st Century Wire Hillary Clinton is the architect of US foreign policy failures ...
binary_classifier_en,213,Finance_FAKE_50,False,False,True,How this woman is even trending in the polls should tell you everything you need to know about the D...
binary_classifier_en,214,Finance_FAKE_50,False,False,True,"Share This 
As the end of Obama’s term in office approaches, it may be of interest to evaluate his p..."
binary_classifier_en,215,Finance_FAKE_50,False,False,True,"Posted by Damon Morgan | Nov 10, 2016 | National Security Former Iranian President Mahmoud Ahmadinej..."
binary_classifier_en,216,Finance_FAKE_50,False,False,True,pay-for-play that the Clinton campaign has taken. Here’s a great video by my friends from Truthstrea...
binary_classifier_en,217,Finance_FAKE_50,False,False,True,"Trump Winning: Why It May Have Been Planned All Along Nov 9, 2016 4 0 Just had a thought… (for those..."
binary_classifier_en,218,Finance_FAKE_50,False,False,True,"Leave a reply 
Henry Seltzer – The astrology of November features Mercury, Venus, Mars, Saturn, Uran..."
binary_classifier_en,219,Finance_FAKE_50,False,False,True,"As the investigations into how Russia meddled in our election escalate, Facebook has turned records ..."
binary_classifier_en,220,Finance_FAKE_50,False,False,True,Conservative badass and girlfriend of active duty Navy Seal hits back HARD after black racists attac...
binary_classifier_en,221,Finance_FAKE_50,False,False,True,"The world is about to change drastically . Will you be ready for it? 
The Future Doesn’t Need Us… Or..."
binary_classifier_en,222,Finance_FAKE_50,False,True,False,"Who wants to deport  Dreamers ? Not many people, it turns out. Even veteran immigration restrictioni..."
binary_classifier_en,223,Finance_FAKE_50,False,False,True,"In light of a renewed FBI investigation into Hillary Clinton’s secret email server , Clinton urged v..."
binary_classifier_en,224,Finance_FAKE_50,False,False,True,"November 8, 2016 -  Ruslan Ostashko, PolitRussia - translated by J. Arnoldski -  


One of the symbo..."
binary_classifier_en,225,Finance_FAKE_50,False,False,True,Do Americans even remember the worldwide violence and hate inspired by Hillary s announcement that t...
binary_classifier_en,226,Finance_FAKE_50,False,False,True,DC lawyer Victoria Toensing is one smart cookie. She s representing a former FBI informant who has e...
binary_classifier_en,227,Finance_FAKE_50,False,False,True,21st Century Wire says The US Department of Justice (DOJ) is dropping all charges against an arms de...
binary_classifier_en,228,Finance_FAKE_50,False,False,True,"Email 
California Lt. Governor Gavin Newsom’s (shown) campaign to run for something (either governor..."
binary_classifier_en,229,Finance_FAKE_50,False,False,True,I'm so tired of all these psychotics babbling anti Trump Propaganda Fucking libtards are completely ...
binary_classifier_en,230,Finance_FAKE_50,False,False,True,"Earlier today, it was reported by TMZ that an adult actor has revealed that Academy award-winning ac..."
binary_classifier_en,231,Finance_FAKE_50,False,False,True,"Posted by David Risselada 
Much to the surprise of the American electorate, both on the right and le..."
binary_classifier_en,232,Finance_FAKE_50,False,False,True,Share on Twitter IJR Opinion is an opinion platform and any opinions or information put forth by con...
binary_classifier_en,233,Finance_FAKE_50,False,True,False,"Arctic Warming Gives U.S. and Europe the Chills   
By Tim Radford / Climate News Network A cold New ..."
binary_classifier_en,234,Finance_FAKE_50,False,False,True,"[ link to www.zerohedge.com ] 1Kings 18:27 And it came to pass at noon, that Elijah mocked them, and..."
binary_classifier_en,235,Finance_FAKE_50,False,False,True,"How to Spot a Sociopath 
Sociopath – Learn how to spot one by knowing their characteristics! by Mike..."
binary_classifier_en,236,Finance_FAKE_50,False,False,True,"Gino Santa Maria / Shutterstock.com 
What could be better than waking up in time to witness the last..."
binary_classifier_en,237,Finance_FAKE_50,False,True,False,"2016 presidential campaign by BAR executive editor Glen Ford 
An architect of regime-change, coups, ..."
binary_classifier_en,238,Finance_FAKE_50,False,False,True,"Bill O Reilly reacted to the approximate $500,000 (currently up to over $560K) that has been raised ..."
binary_classifier_en,239,Finance_FAKE_50,False,False,True,Donald Trump claims he is writing his own Inaugural Address and posted an image to Twitter as  proof...
binary_classifier_en,240,Finance_FAKE_50,False,False,True,"21st Century Wire says Trump has begun his war on Hillary.Today, Donald Trump presented a full lengt..."
binary_classifier_en,241,Finance_FAKE_50,False,False,True,"Email 

The excitement over the US election is culminating as the due date is getting closer. Each c..."
binary_classifier_en,242,Finance_FAKE_50,False,False,True,This thug doesn t just threaten to KILL COPS he encourages OTHERS who are watching the Youtube video...
binary_classifier_en,243,Finance_FAKE_50,False,False,True,Bravo! Polish prime minister Beata Szydlo just put her foot down! She told the EU that Poland will n...
binary_classifier_en,244,Finance_FAKE_50,False,False,True,There is arguably no other person in America who dislikes Obamacare more than Ted Cruz. He is the gu...
binary_classifier_en,245,Finance_FAKE_50,False,False,True,People sense when they re being pandered to and it s no secret that Hillary Clinton is a master pand...
binary_classifier_en,246,Finance_FAKE_50,False,False,True,This nightmare could have all been prevented if America was able to look past their unwarranted whit...
binary_classifier_en,247,Finance_FAKE_50,False,False,True,Here s the brutal truth on the socialist who wanted to be your next president and take your hard ear...
binary_classifier_en,248,Finance_FAKE_50,False,False,True,Twitter Users DESTROY Clinton Puppet James Comey #ComeyResign Twitter Users DESTROY Clinton Puppet J...
binary_classifier_en,249,Finance_FAKE_50,False,False,True,"Donald Trump s hopes and dreams of building a  big, beautiful wall  along our Southern border sound ..."
binary_classifier_en,250,Finance_FAKE_50,False,False,True,Why should Barack Obama bother with the courts? He s always been above the law. He s already proven ...
binary_classifier_en,251,Finance_FAKE_50,False,False,True,"21st Century Wire says Yesterday, we were told by US media that one of the country s key military in..."
binary_classifier_en,252,Finance_FAKE_50,False,False,True,"November 23, 2016 By 21wire Leave a Comment 
“The person who received the most votes free from inter..."
binary_classifier_en,253,Finance_FAKE_50,False,False,True,Be aware and be ready to push back on this effort by the State Department and the United Nations to ...
binary_classifier_en,254,Finance_FAKE_50,False,False,True,"by Claire Bernish
Tony Podesta — brother of the now-disgraced Hillary Clinton campaign chair John Po..."
binary_classifier_en,255,Finance_FAKE_50,False,True,False,"Russia recognized 11 years ago the independence of South Ossetia and Abkhazia, which had been part o..."
binary_classifier_en,256,Finance_FAKE_50,False,False,True,Tune in to the Alternate Current Radio Network (ACR) for another LIVE broadcast of  The Boiler Room ...
binary_classifier_en,257,Finance_FAKE_50,False,False,True,"John Pilger: Inside The Invisible Government: War, Propaganda, Clinton And Trump   
The American jou..."
binary_classifier_en,258,Finance_FAKE_50,False,False,True,Wait we thought Obama and the Democrats were supposed to be standing up to the  evil corporations  a...
binary_classifier_en,259,Finance_FAKE_50,False,False,True,"Region: USA in the World Only citizens can vote in the US Presidential elections, yet the impact is ..."
binary_classifier_en,260,Finance_FAKE_50,False,False,True,The Onion’s Special Coverage Of Election Day 2016 Pinned Articles 5:51 PM Report: Turnout Fairly Una...
binary_classifier_en,261,Finance_FAKE_50,False,False,True,Do roses know their thorns can hurt?    a quote attributed to JonBen t Ramsey from Lawrence Schiller...
binary_classifier_en,262,Finance_FAKE_50,False,False,True,"NATO is a threat to the Republic of Moldova.

This collaboration with NATO, besides putting our budg..."
binary_classifier_en,263,Finance_FAKE_50,False,True,False,"in: Natural Medicine , Toxins A remarkable study published in the journal of Basic & Clinical Pharma..."
binary_classifier_en,264,Finance_FAKE_50,False,False,True,Bernie Sanders has taken America and the world by storm. The once relatively unknown senator from Ve...
binary_classifier_en,265,Finance_FAKE_50,False,False,True,You would think Charlotte is lost to the liberals There are lefty Democrats living there who don t u...
binary_classifier_en,266,Finance_FAKE_50,False,False,True,"at 4:39 pm Leave a comment 
The more you look into Evan Bayh’s post-Senate “career,” the dirtier it ..."
binary_classifier_en,267,Finance_FAKE_50,False,False,True,America Is The Loneliest Country In The World – Is It Because We’ve Abandoned The Traditional Family...
binary_classifier_en,268,Finance_FAKE_50,False,False,True,It has just been announced that Donald Trump and his transition team have former New York City Mayor...
binary_classifier_en,269,Finance_FAKE_50,False,False,True,0 comments Obama was speaking to donors at a private fundraiser in California when he railed against...
binary_classifier_en,270,Finance_FAKE_50,False,False,True,WATCH: ‘Damn!’ Liberal Hosts Flustered Over NEW Proof Clintons Are Dirty   Shae Weatherall in Politi...
binary_classifier_en,271,Finance_FAKE_50,False,False,True,You are here: Home / US / HARD TRUTH About How a Country Evolves Towards Fascism [MEME] HARD TRUTH A...
binary_classifier_en,272,Finance_FAKE_50,False,True,False,"Donald Trump lobbed a veiled threat at the former FBI director on Friday, hinting that some of their..."
binary_classifier_en,273,Finance_FAKE_50,False,False,True,"Episode #203 of SUNDAY WIRE SHOW resumes on Sept 24th, 2017 as host Patrick Henningsen brings you th..."
binary_classifier_en,274,Finance_FAKE_50,False,False,True,"Have you heard of Dr. William Thompson? If you haven’t, you’re not alone. His story was completely i..."
binary_classifier_en,275,Finance_FAKE_50,False,False,True,"Once again, Bette Midler has outdone herself in her lambasting of the insane Right Wing. From conser..."
binary_classifier_en,276,Finance_FAKE_50,False,False,True,Trump has been on a 48-hour freak out with the hosts of MSNBC s  Morning Joe  and his clear incohere...
binary_classifier_en,277,Finance_FAKE_50,False,False,True,"Mark Steyn was on fire last night! If you were lucky enough to hear his brilliant take on the left, ..."
binary_classifier_en,278,Finance_FAKE_50,False,False,True,Home » Silver » Silver News » It’s Only A Matter of Time: THIS Is What Will Cause Gold Prices to Mov...
binary_classifier_en,279,Finance_FAKE_50,False,False,True,The American people are NOT going to like this at all.If you really believed that Donald Trump cares...
binary_classifier_en,280,Finance_FAKE_50,False,False,True,"Dr. David Duke and Mark Collett of the UK discuss Dr. Duke’s Senate race, Brexit and the ethnic supr..."
binary_classifier_en,281,Finance_FAKE_50,False,False,True,"Mississippi Republicans are taking a  shoot first, ask questions later  approach to preventing poten..."
binary_classifier_en,282,Finance_FAKE_50,False,False,True,"The intentions of the International Consortium of International Journalists (ICIJ), funded directly ..."
binary_classifier_en,283,Finance_FAKE_50,False,False,True,"a reply to: kruphix Theocracy? Tim Kaine? In September 1980, as violence and civil war erupted throu..."
binary_classifier_en,284,Finance_FAKE_50,False,True,False,This story is about more than a massive cover-up for an elected officials who sexually assaulted inn...
binary_classifier_en,285,Finance_FAKE_50,False,False,True,Home / Be The Change / Armed Militias Prepping for Violence if Clinton Wins in “Stolen Election” Arm...
binary_classifier_en,286,Finance_FAKE_50,False,False,True,But Is Threatening Trump On Social Media Considered A Serious Crime? Will he be locked up? (Read bel...
binary_classifier_en,287,Finance_FAKE_50,False,False,True,It s like something out of a dystopian novel: Having just abandoned America s leadership position in...
binary_classifier_en,288,Finance_FAKE_50,False,False,True,"Posted by Martin Walsh | Nov 23, 2016 | Breaking News If they want to go, we will let them 
This fee..."
binary_classifier_en,289,Finance_FAKE_50,False,False,True,Donald Trump Jr. took to Twitter today to release all email communication with the Kremlin-linked la...
binary_classifier_en,290,Finance_FAKE_50,False,False,True,Because people who scale border walls and break the law to get into our country deserve the same tax...
binary_classifier_en,291,Finance_FAKE_50,False,False,True,His name is King Leopold II of Belgium and the living incarnation of evil killed over 10 million inn...
binary_classifier_en,292,Finance_FAKE_50,False,True,False,"Lisa Tanner November 8, 2016 How To Make Bannock For Survival 
Do you need a quick bread that’s easy..."
binary_classifier_en,293,Finance_FAKE_50,False,False,True,"On the night of June 18, Tupelo, Mississippi police officer Tyler Cook pulled over a vehicle for wha..."
binary_classifier_en,294,Finance_FAKE_50,False,False,True,Lauren McGaughy of The Dallas Morning News did a disgusting hit job on a top Texas lawyer and former...
binary_classifier_en,295,Finance_FAKE_50,False,True,False,"Trump may be working to silence government agencies like the Department of the Interior, home to the..."
binary_classifier_en,296,Finance_FAKE_50,False,True,False,A North Dakota father is calling for the resignation of his son s high school principal after the  f...
binary_classifier_en,297,Finance_FAKE_50,False,False,True,An Ohio fireman from Franklin Township has just been suspended over his Facebook post which contains...
binary_classifier_en,298,Finance_FAKE_50,False,False,True,It s no secret that President Obama has a quick wit and a great sense of humor. Both were on full di...
binary_classifier_en,299,Finance_FAKE_50,False,False,True,Republican front-runner Donald Trump has caused a lot of outrage since stepping into the race for th...
